carrier,from_airport,to_airport,,long,lat,wac
CO,Gustavo Rojas Pinilla,SKSP,,-81.711192,12.583594,19
CO,Montelibano,SKML,,-75.432519,7.971739,160
CO,Jorge E Gonzalez Torres,SKSJ,,-72.639358,2.579694,605
CO,Olaya Herrera,SKMD,,-75.590519,6.219958,4940
CO,Guaymaral,SKGY,,-74.064919,4.812333,8390
CO,La Florida,SKCO,,-78.749228,1.814417,8
CO,Gustavo Artunduaga Paredes,SKFL,,-75.564372,1.589189,803
CO,Pitalito,SKPI,,-76.085719,1.857769,4212
CO,Simon Bolivar,SKSM,,-74.230647,11.11965,22
CO,Alfredo Vasquez Cobo,SKLT,,-69.943163,-4.193549,277
CO,El Eden,SKAR,,-75.766447,4.452775,3990
CO,El Carano,SKUI,,-76.641181,5.690758,204
CO,El Embrujo,SKPV,,-81.35833,13.356944,10
CO,Melgar Ab,SKME,,-74.635047,4.216442,1028
CO,Tolemaida Ab,SKTI,,-74.649886,4.2448,1617
CO,San Marino,SK54,,-76.066375,4.376947,3044
CO,Los Garzones,SKMR,,-75.825831,8.823744,36
CO,Benito Salas,SKNV,,-75.294,2.95015,1464
CO,Santa Ana,SKGO,,-75.955753,4.758181,2979
CO,Fabio Alberto Leon Bentley,SKMU,,-70.233878,1.253664,680
CO,German Olano Ab,SKPQ,,-74.657361,5.483611,566
CO,Juan Casiano,SKGP,,-77.8986,2.570133,164
CO,Alfonso Lopez Pumarejo,SKVP,,-73.249506,10.435042,456
CO,Buenavista,SKBN,,-72.900414,10.887878,850
CO,Rafael Nunez,SKCG,,-75.512961,10.442381,4
CO,Vanguardia,SKVV,,-73.613761,4.167875,1394
CO,Yariguies,SKEJ,,-73.8068,7.024331,412
CO,Eldorado Intl,SKBO,,-74.146947,4.701594,8361
CO,Santiago Vila,SKGI,,-74.796692,4.276242,900
CO,Caucaya,SKLG,,-74.770778,-0.182278,573
CO,Almirante Padilla,SKRH,,-72.925958,11.526222,43
CO,Tibu,SKTB,,-72.730372,8.631519,194
CO,Alberto Lleras Camargo,SKSO,,-72.970294,5.677319,8155
CO,Perales,SKIB,,-75.1333,4.421608,2999
CO,Ernesto Cortissoz,SKBQ,,-74.780819,10.889589,98
CO,Las Cruces,SK55,,-73.50545,7.383219,440
CO,Madrid Ab,SKMA,,-74.275383,4.7278,8325
CO,Santiago Perez,SKUC,,-70.736925,7.068881,420
CO,Antonio Narino,SKPS,,-77.291478,1.396247,5951
CO,Eduardo Falla Solano,SKSV,,-74.76635,2.152175,920
CO,Camilo Daza,SKCC,,-72.511547,7.927567,1096
CO,La Mina,SKLM,,-72.490139,11.232528,276
CO,Marco Fidel Suarez Ab,SKGB,,-76.496639,3.458986,3165
CO,Puerto Bolivar,SKPB,,-71.984817,12.221483,90
CO,Antonio Roldan Betancourt,SKLC,,-76.716428,7.811956,46
CO,Las Brujas,SKCZ,,-75.285594,9.332742,528
CO,Mariquita,SKQU,,-74.883647,5.212556,1531
CO,Tame,SKTM,,-71.760261,6.451081,1050
CO,Guillermo Leon Valencia,SKPP,,-76.609319,2.4544,5687
CO,La Nubia,SKMZ,,-75.464708,5.029597,6871
CO,Aguas Claras,SKOC,,-73.358331,8.315061,3850
CO,Tres De Mayo,SKAS,,-76.500836,0.505228,815
CO,Covenas,SKCV,,-75.691317,9.400925,31
CO,Velasquez,SKVL,,-74.456967,5.939044,566
CO,Jose Celestino Mutis,SKBS,,-77.394675,6.202917,80
CO,Matecana,SKPE,,-75.739519,4.812675,4416
CO,Juan Jose Rondon,SKPA,,-73.105431,5.764542,8205
CO,Gerardo Tobar Lopez,SKBU,,-76.989767,3.819628,48
CO,Maicao,SKMJ,TNI,-72.23915,11.389919,160
CQ,Tinian Intl,PGWT,,145.61935,14.999203,271
CQ,Rota Intl,PGRO,GSN,145.242536,14.174308,607
CQ,Francisco C Ada Saipan Intl,PGSN,,145.729356,15.119003,215
CS,Aerotortuguero,MRAO,,-83.609861,10.420094,82
CS,Duacari 2,MRDC,,-83.630503,10.351494,79
CS,Limon Intl,MRLM,,-83.022006,9.957961,7
CS,Coto 47,MRCC,,-82.968614,8.601556,26
CS,Los Chiles,MRLC,,-84.706108,11.035277,131
CS,Nuevo Palmar Sur,MRFI,,-83.507267,8.916347,49
CS,San Vito De Java,MRSV,,-82.958885,8.826111,3228
CS,Golfito,MRGF,,-83.180544,8.653775,49
CS,Daniel Oduber Quiros Intl,MRLB,,-85.544408,10.593289,270
CS,Palmar Sur,MRPM,,-83.468583,8.951025,49
CS,Santa Clara De Guapiles,MRSG,,-83.713519,10.288278,262
CS,Guapiles,MRGP,,-83.797003,10.217194,883
CS,Pandora,MRPD,,-82.983214,9.732169,98
CS,Tobias Bolanos Intl,MRPV,,-84.139797,9.957053,3287
CS,Cabo Velas,MRCV,,-85.852892,10.3557,33
CS,La Managua,MRQP,,-84.129772,9.443164,85
CS,Buenos Aires,MRBA,,-83.329872,9.163606,1214
CS,El Carmen De Siquirres,MREC,,-83.472167,10.202033,56
CS,Juan Santamaria Intl,MROC,,-84.208806,9.993861,3021
CS,Chacarita,MRCH,,-84.772736,9.981408,7
CS,Upala,MRUP,,-85.016156,10.892186,184
CS,Barra Del Colorado,MRBC,,-83.585614,10.768736,3
CS,Nosara,MRNS,,-85.652964,9.976494,33
CT,Bangui M Poko,FEFF,,18.518786,4.398475,1208
CT,Berberati,FEFT,,15.786369,4.221583,1929
CU,Las Brujas,MUBR,,-79.147169,22.621261,13
CU,Jardines Del Rey,MUCC,,-78.328422,22.460986,13
CU,Orestes Acosta,MUMO,,-74.922114,20.654114,16
CU,Rafael Cabrera,MUNG,,-82.783819,21.834689,79
CU,Jaime Gonzalez,MUCF,,-80.414167,22.15,102
CU,Pinar Del Rio,MUPR,,-83.678428,22.421356,131
CU,San Nicolas De Bari,MUNB,,-81.920939,22.756319,49
CU,Ciudad Libertad,MULB,,-82.438133,23.093939,98
CU,Jose Marti Intl,MUHA,,-82.409086,22.989153,210
CU,Playa Baracoa,MUPB,,-82.579444,23.032778,102
CU,Carlos Manuel De Cespedes,MUBY,,-76.621494,20.396331,203
CU,Sancti Spiritus,MUSS,,-79.442692,21.969969,295
CU,Hermanos Ameijeiras,MUVT,,-76.9358,20.987642,328
CU,La Coloma,MULM,,-83.642111,22.336261,131
CU,Antonio Maceo Intl,MUCU,,-75.835414,19.969769,249
CU,San Antonio De Los Banos,MUSA,,-82.509308,22.871529,164
CU,Florida,MUFL,,-78.202778,21.499722,197
CU,Vilo Acuna Intl,MUCL,,-81.545989,21.616453,10
CU,Guantanamo Bay Ns,MUGM,,-75.207056,19.906458,56
CU,Maximo Gomez,MUCA,,-78.789617,22.027053,335
CU,Ignacio Agramonte Intl,MUCM,,-77.847433,21.420428,413
CU,Gustavo Rizo,MUBA,,-74.506206,20.365317,26
CU,Juan Gualberto Gomez Intl,MUVR,,-81.435278,23.034445,210
CU,Mariana Grajales,MUGT,,-75.158328,20.085419,56
CU,Sierra Maestra,MUMZ,,-77.0893,20.288172,112
CU,Abel Santamaria,MUSC,,-79.943611,22.492192,338
CU,Frank Pais Intl,MUHG,,-76.315108,20.785589,361
CU,Alberto Delgado,MUTD,,-79.997203,21.788461,125
CU,Kawama,MUKW,,-81.301806,23.123642,16
CU,Siguanea,MUSN,,-82.955114,21.642525,39
CU,Santa Lucia,MUSL,,-77.020375,21.509453,13
CV,Rabil,GVBA,,-22.888897,16.136531,69
CV,Maio,GVMA,,-23.213703,15.155928,36
CV,Sao Pedro,GVSV,,-25.054661,16.833689,66
CV,Preguica,GVSN,,-24.284656,16.588356,669
CV,Praia International,GVNP,,-23.493522,14.924489,230
CV,Amilcar Cabral Intl,GVAC,,-22.949444,16.741389,177
CW,Rarotonga Intl,NCRG,,-159.805556,-21.202739,19
CW,Aitutaki,NCAI,,-159.764233,-18.830922,14
CY,Larnaca,LCLK,,33.62485,34.875117,8
CY,Pafos Intl,LCPH,,32.485731,34.718039,41
CY,Akrotiri,LCRA,,32.987861,34.590416,76
DA,Thisted,EKTS,,8.705225,57.0688,23
DA,Lindtorp,EK20,,8.441944,56.396667,49
DA,Kolding Vamdrup,EKVD,,9.330925,55.436283,143
DA,Kastrup,EKCH,,12.655972,55.617917,17
DA,Odense,EKOD,,10.330933,55.476664,56
DA,Karup,EKKA,,9.124628,56.297458,170
DA,Roskilde,EKRK,,12.131428,55.585567,146
DA,Aalborg,EKYT,,9.849164,57.092789,10
DA,Gronholt Hillerod,EKGH,,12.382222,55.941387,97
DA,Bornholm Ronne,EKRN,,14.759558,55.063267,52
DA,Aarhus,EKAH,,10.619008,56.300017,82
DA,Billund,EKBI,,9.151778,55.740322,247
DA,Stauning,EKVJ,,8.353906,55.990122,17
DA,Skive,EKSV,,9.172983,56.550208,74
DA,Esbjerg,EKEB,,8.553403,55.525942,97
DA,Lolland Falster Maribo,EKMB,,11.440117,54.699344,16
DA,Skrydstrup,EKSP,,9.263931,55.225553,141
DA,Sindal,EKSN,,10.229372,57.503525,92
DA,Krusa Padborg,EKPB,,9.279014,54.870306,88
DA,Aars,EKVH,,9.458611,56.846944,119
DA,Haderslev,EKHV,,9.5225,55.302222,81
DA,Laeso,EKLS,,11.000083,57.277228,25
DA,Sonderborg,EKSB,,9.791731,54.964367,24
DJ,Djibouti Ambouli,HDAM,,43.159481,11.547331,49
DO,Melville Hall,TDPD,,-61.3,15.547028,73
DO,Canefield,TDCF,,-61.392211,15.336719,13
DR,Casa De Campo Intl,MDLR,,-68.911833,18.450711,240
DR,Cibao Intl,MDST,,-70.604689,19.406092,565
DR,Dr Joaquin Balaguer Intl,MDJB,,-69.985608,18.572511,98
DR,Punta Cana Intl,MDPC,,-68.363431,18.567367,47
DR,Cabo Rojo,MDCR,,-71.644769,17.928981,262
DR,Arroyo Barril Intl,MDAB,,-69.429772,19.198586,57
DR,Las Americas Intl,MDSD,,-69.668925,18.429664,59
DR,San Isidro Ab,MDSI,,-69.761706,18.503706,111
DR,Gregorio Luperon Intl,MDPP,,-70.570033,19.7579,15
DR,Maria Montez Intl,MDBH,,-71.1204,18.251464,10
EC,Quevedo,SEQE,,-79.465114,-0.9894,350
EC,Las Penas,SE03,,-80.100736,-2.947156,3
EC,San Carlos Costa,SE08,,-79.433056,-2.054722,21
EC,Km 60,SE11,,-79.368889,-0.536667,1640
EC,San Rafael,SE09,,-79.236667,-2.181667,190
EC,Teniente Coronel Luis A Mantilla,SETU,,-77.708056,0.809506,9649
EC,Tarapoa,SETR,,-76.33775,-0.122956,814
EC,Eloy Alfaro Intl,SEMT,,-80.678808,-0.946078,48
EC,Francisco De Orellana,SECO,,-76.986842,-0.462886,834
EC,Coronel E Carvajal,SEMC,,-78.12075,-2.299167,3452
EC,Reales Tamarindos,SEPV,,-80.472206,-1.041647,130
EC,General Rivadeneira,SETN,,-79.62665,0.978519,32
EC,Lago Agrio,SENL,,-76.869314,0.092439,982
EC,Mariscal Sucre Intl,SEQU,,-78.488214,-0.141144,9228
EC,General Ulpiano Paez,SESA,,-80.988878,-2.204994,18
EC,Banasur,SE58,,-79.863817,-3.340942,30
EC,Los Perales,SESV,,-80.402683,-0.608111,10
EC,Seymour,SEGS,,-90.265914,-0.453758,207
EC,Taura,SETA,,-79.680169,-2.261036,56
EC,Coronel Artilleria Victor Larrea,SERO,,-79.977817,-3.435161,170
EC,La Mina,SE59,,-79.79825,-3.202917,13
EC,Camilo Ponce Enriquez,SETM,,-79.371925,-3.995892,4056
EC,Montalvo,SEMO,,-76.975742,-2.067014,960
EC,Atahualpa,SEIB,,-78.136422,0.338419,7304
EC,Maragrosa,SEMX,,-79.803619,-2.851097,18
EC,Jose Joaquin De Olmedo Intl,SEGU,,-79.883558,-2.157419,19
EC,Mariscal Lamar,SECU,,-78.984397,-2.889467,8306
EC,La Puntilla,SE60,,-79.398939,-2.442847,45
EC,Rio Amazonas,SESM,,-78.062675,-1.505239,3465
EC,Hacienda La Julia,SELJ,,-79.552261,-1.704381,50
EC,Cotopaxi Intl,SELT,,-78.615756,-0.906833,9205
EC,Hacienda Clementina,SECM,,-79.378936,-1.706275,328
EC,Km 192,SEKK,,-79.391956,0.184203,1247
EC,Chimborazo,SERB,,-78.656142,-1.653433,9151
EC,Chachoan,SEAM,,-78.574636,-1.212067,8502
EC,Gualaquiza,SEGZ,,-78.566994,-3.423214,2640
EC,General Manuel Serrano,SEMH,,-79.961572,-3.268903,11
EC,Amable Calle Gutierrez,SEPS,,-79.769165,-3.319667,22
EC,Santo Domingo Los Colorados,SESD,,-79.214447,-0.248222,1714
EC,Mayor Galo Torres,SETE,,-77.819447,-0.986767,1708
EC,Guabital,SE02,,-79.702464,-2.773394,45
EC,Celia Maria,SE22,,-79.800928,-3.279328,110
EC,Alba Elena,SE01,,-79.283333,-2.166667,150
EC,San Cristobal,SEST,,-89.61745,-0.910206,62
EC,General Villamil,SEII,,-90.953008,-0.942628,35
EC,Jose Maria Velasco Ibarra,SEMA,,-79.941022,-4.378231,1508
EC,Patuca,SEPC,,-78.263619,-2.751725,1781
EG,El Gona,HEGO,,33.668158,27.366872,56
EG,Al Alamain Intl,HEAL,,28.461436,30.924458,143
EG,October,HEOC,,30.823356,29.812119,807
EG,Dakhla,HEDK,,29.003058,25.411608,613
EG,Marsa Alam Intl,HEMA,,34.583711,25.557111,251
EG,Badr El Din,HE11,,27.940625,29.874406,-62
EG,Hurghada Intl,HEGN,,33.799436,27.178317,52
EG,Inshas,HE12,,31.441519,30.330286,115
EG,Wadi Al Jandali,HE13,,31.839739,30.049544,816
EG,Ras Banas,HE14,,35.460333,23.974111,100
EG,Beni Suef,HEBS,,31.016556,29.208322,108
EG,Bir Abu Rahal,HE17,,33.500953,24.9943,995
EG,Habata,HE18,,25.452131,31.107533,670
EG,As Sallum,HE19,,25.283697,31.457306,85
EG,Ras Jimsah New,HE20,,33.525769,27.835139,20
EG,Ras Shukhayr New,HE21,,33.20635,28.1966,15
EG,Baluza,HE22,,32.552831,31.000175,50
EG,Borg El Arab Intl,HEBA,,29.696408,30.917669,177
EG,Mersa Matruh,HEMM,,27.221689,31.325356,94
EG,Daraw,HE23,,32.955814,24.415772,325
EG,Siwa Oasis North,HE24,,25.506739,29.345533,330
EG,El Gora,HEGR,,34.129194,31.068975,324
EG,Abu Simbel,HEBL,,31.611722,22.375953,616
EG,Sharm El Sheikh Intl,HESH,,34.39495,27.977286,143
EG,El Minya,HE25,,30.730269,28.101297,121
EG,Port Said,HEPS,,32.24,31.279444,8
EG,El Kharga,HEKG,,30.590706,25.473631,192
EG,Uthman,HE27,,25.588975,29.555206,460
EG,Almaza Afb,HEAZ,,31.360044,30.091783,300
EG,Gebel El Basur,HE28,,30.560169,30.540539,85
EG,Asyut Intl,HEAT,,31.011983,27.046508,772
EG,Abu Rudeis,HE29,,33.202461,28.899017,39
EG,Kom Awshim,HE30,,30.895122,29.554133,0
EG,Malan Frein,HE31,,28.547694,29.811119,206
EG,Alexandria Intl,HEAX,,29.948889,31.183903,-6
EG,Al Mansurah,HE32,,31.434222,30.967606,13
EG,El Tor,HETR,,33.645517,28.209028,115
EG,Cairo Intl,HECA,,31.405556,30.121944,382
EG,Shark El Oweinat Intl,HEOW,,28.716642,22.585672,859
EG,Taba Intl,HETB,,34.778056,29.587778,2415
EG,Deir El Gill,HE33,,27.019194,30.732083,740
EG,Kibrit,HE34,,32.492306,30.246928,22
EG,Cairo West,HECW,,30.915445,30.116362,550
EG,El Arish Intl,HEAR,,33.835833,31.073333,121
EG,Abu Suwayr,HE35,,32.095342,30.572664,49
EG,Bir Jifjafah,HE36,,33.154133,30.407067,1056
EG,Bilbays,HE37,,31.601444,30.394917,90
EG,Wadi Abu Rish,HE38,,31.698939,28.975697,1092
EG,As Salihiyah,HE39,,32.044106,30.795206,16
EG,St Catherine Intl,HESC,,34.0625,28.685278,4368
EG,Sidi Barrani,HE40,,25.87795,31.466556,320
EG,Misheifa,HE41,,25.851119,31.028642,740
EG,Aswan Intl,HESN,,32.819975,23.964356,662
EG,Luxor Intl,HELX,,32.706583,25.671028,294
EG,Quwaysina,HE42,,31.129178,30.579044,33
EG,Al Ismailiyah,HE44,,32.234644,30.598819,39
EG,El Sharqi,HE46,,32.975761,30.027314,1596
EI,Casement,EIME,,-6.451333,53.301667,319
EI,Waterford,EIWF,,-7.086964,52.1872,119
EI,Kerry,EIKY,,-9.523783,52.180878,112
EI,Dublin,EIDW,,-6.270075,53.421333,242
EI,Connaught,EIKN,,-8.818492,53.910297,665
EI,Shannon,EINN,,-8.924817,52.701978,46
EI,Donegal,EIDL,,-8.341,55.044192,30
EI,Cork,EICK,,-8.491111,51.841269,502
EI,Weston,EIWT,,-6.4875,53.351333,154
EI,Galway,EICM,,-8.941592,53.300175,81
EI,Sligo,EISG,,-8.599206,54.280214,11
EK,Malabo,FGSL,,8.708717,3.755267,76
EK,Bata,FGBT,,9.805681,1.905469,13
EN,Parnu,EEPU,,24.472819,58.419044,47
EN,Tartu,EETU,,26.690428,58.307461,219
EN,Amari,EEEI,,24.208467,59.260286,65
EN,Tallinn,EETN,,24.832844,59.413317,131
EN,Kardla,EEKA,,22.830733,58.990756,18
EN,Kuressaare,EEKE,,22.509494,58.229883,14
ER,Assab Intl,HHSB,,42.645006,13.071783,46
ER,Asmara Intl,HHAS,,38.910667,15.291853,7661
ER,Massawa Intl,HHMS,S1A,39.370103,15.669989,194
ES,El Tamarindo,MSET,,-87.904767,13.162608,10
ES,El Salvador Intl,MSLP,S1B,-89.055728,13.440947,101
ES,Los Comandos,MSLD,,-88.106736,13.726156,919
ES,Ilopango Intl,MSSS,,-89.119861,13.699492,2021
ET,Arba Minch,HAAM,,37.590453,6.039389,3895
ET,Bole Intl,HAAB,,38.799319,8.977889,7656
ET,Bahir Dar,HABD,,37.321644,11.608075,5976
ET,Jimma,HAJM,,36.816639,7.666094,5587
ET,Gambella,HAGM,,34.563131,8.128764,1771
ET,Dire Dawa Intl,HADR,,41.854203,9.6247,3829
ET,Lideta,HAAL,,38.726019,9.003681,7749
ET,Gondar,HAGN,,37.434047,12.5199,6541
ET,Makale,HAMK,,39.533464,13.467367,7406
ET,Lalibella,HALL,,38.979969,11.975014,6423
ET,Gode,HAGO,,43.578567,5.935128,834
ET,Asosa,HASO,,34.586253,10.01855,5120
ET,Axum,HAAX,,38.772833,14.14675,6915
EZ,Plzen Line,LKLN,,13.274617,49.675172,1188
EZ,Horovice,LKHV,,13.893506,49.848111,1214
EZ,Pribram,LKPM,,14.100567,49.720078,1529
EZ,Mnichovo Hradiste,LKMH,,15.006592,50.540211,800
EZ,Mosnov,LKMT,,18.111053,49.696292,844
EZ,Karlovy Vary,LKKV,,12.914983,50.202978,1989
EZ,Vodochody,LKVO,,14.395806,50.216581,919
EZ,Ruzyne,LKPR,,14.26,50.100833,1247
EZ,Kunovice,LKKU,,17.439722,49.029444,581
EZ,Turany,LKTB,,16.694433,49.151269,778
EZ,Pardubice,LKPD,,15.738647,50.013419,741
EZ,Ceske Budejovice,LKCS,,14.427464,48.946381,1417
EZ,Caslav,LKCV,,15.381808,49.939653,794
EZ,Hradec Kralove,LKHK,,15.845228,50.2532,791
EZ,Namest,LKNA,,16.124925,49.165833,1548
EZ,Kbely,LKKB,,14.543642,50.121367,939
EZ,Prerov,LKPO,,17.404722,49.425833,676
EZ,Panensky Tynec,LKPC,,13.934167,50.306111,1207
FG,Maripasoula,SO63,,-54.039577,3.655635,406
FG,St Georges De L Oyapock,SOOG,,-51.804083,3.8976,46
FG,Rochambeau,SOCA,,-52.360447,4.819808,26
FI,Ylivieska,EFYL,,24.715953,64.060547,252
FI,Kruunupyy,EFKK,,23.143131,63.721172,84
FI,Varkaus,EFVR,,27.868611,62.171111,286
FI,Sodankyla,EFSO,,26.619133,67.395033,602
FI,Menkijarvi,EFME,,23.518889,62.946667,331
FI,Kauhava,EFKA,,23.051442,63.127078,151
FI,Hameenkyro,EFHM,,23.073744,61.689656,449
FI,Kajaani,EFKI,,27.692414,64.285472,483
FI,Piikajarvi,EFPI,,22.193356,61.245558,148
FI,Kauhajoki,EFKJ,,22.393055,62.462502,407
FI,Rovaniemi,EFRO,,25.830411,66.564822,642
FI,Mikkeli,EFMI,,27.201794,61.6866,329
FI,Selanpaa,EFSE,,26.798861,61.062389,417
FI,Turku,EFTU,,22.262808,60.514142,161
FI,Kemi Tornio,EFKE,,24.5991,65.781889,61
FI,Pori,EFPO,,21.799983,61.461686,44
FI,Halli,EFHA,,24.7866,61.85605,479
FI,Kiikala,EFIK,,23.6525,60.462502,381
FI,Lahti Vesivehmaa,EFLA,,25.693508,61.144158,502
FI,Vaasa,EFVA,,21.762175,63.05065,19
FI,Kittila,EFKT,,24.84685,67.701022,644
FI,Joensuu,EFJO,,29.60755,62.662906,398
FI,Pyhasalmi,EFPY,,25.926306,63.731917,528
FI,Raahe Pattijoki,EFRH,,24.695833,64.688056,118
FI,Jyvaskyla,EFJY,,25.678253,62.399453,459
FI,Kuopio,EFKU,,27.797756,63.00715,323
FI,Helsinki Malmi,EFHF,,25.042828,60.254558,57
FI,Seinajoki,EFSI,,22.832328,62.692119,302
FI,Savonlinna,EFSA,,28.945136,61.943064,311
FI,Pudasjarvi,EFPU,,26.946944,65.402222,397
FI,Kemijarvi,EFKM,,27.156786,66.712883,692
FI,Nummela,EFNU,,24.296389,60.333889,367
FI,Tampere Pirkkala,EFTP,,23.604392,61.414147,390
FI,Hanko,EFHN,,23.083583,59.848864,20
FI,Enontekio,EFET,,23.424322,68.362586,1005
FI,Kalajoki,EFKO,,23.826389,64.228611,43
FI,Teisko,EFTS,,24.027006,61.77335,515
FI,Eura,EFEU,,22.201389,61.116112,259
FI,Helsinki Vantaa,EFHK,,24.963333,60.317222,179
FI,Utti,EFUT,,26.938353,60.896394,339
FI,Rayskala,EFRY,,24.107778,60.744722,407
FI,Immola,EFIM,,28.903711,61.249172,338
FI,Ivalo,EFIV,,27.405328,68.607269,481
FI,Hyvinkaa,EFHV,,24.881111,60.654444,430
FI,Oulu,EFOU,,25.354564,64.930061,47
FI,Kuusamo,EFKS,,29.239381,65.987575,866
FI,Mariehamn,EFMA,,19.898156,60.122203,17
FI,Lappeenranta,EFLP,,28.144397,61.044553,349
FI,Kitee,EFIT,,30.073611,62.166111,364
FI,Rantasalmi,EFRN,,28.356494,62.065481,292
FI,Lieksa Nurmes,EFLN,,29.629167,63.511944,374
FJ,Nausori Intl,NFNA,,178.559228,-18.043267,17
FJ,Nadi Intl,NFFN,,177.443378,-17.755392,59
FJ,Labasa,NFNL,,179.33986,-16.466749,44
FK,Stanley,SFAL,,-57.777644,-51.685672,75
FK,Mount Pleasant,EGYP,,-58.447222,-51.822777,244
FM,Kosrae,PTSA,PNI,162.958386,5.356975,11
FM,Pohnpei Intl,PTPN,TKK,158.208989,6.9851,10
FM,Chuuk Intl,PTKK,T11,151.843006,7.461869,11
FM,Yap Intl,PTYA,,138.082497,9.498911,91
FM,Ulithi,TT02,,139.78996,10.020223,6
FO,Vagar,EKVG,,-7.277219,62.063628,280
FP,Ahe,NTHE,,-146.256944,-14.428056,11
FP,Faaite,NTKF,,-145.329194,-16.686733,7
FP,Raivavae,NTAV,,-147.661933,-23.885242,7
FP,Arutua,NTGU,,-146.616708,-15.248289,9
FP,Hiva Oa,NTMN,,-139.011256,-9.768794,1481
FP,Tahiti Faaa,NTAA,,-149.607236,-17.55375,5
FP,Totegegie,NTGJ,,-134.890333,-23.079861,7
FP,Manihi,NTGI,,-146.070056,-14.436764,14
FP,Hao,NTTO,,-140.945886,-18.074814,10
FP,Kaukura,NTGK,,-146.884769,-15.663333,11
FP,Anaa,NTGA,,-145.509956,-17.352606,10
FP,Rurutu,NTAR,,-151.360614,-22.434069,18
FP,Huahine,NTTH,,-151.021667,-16.687242,7
FP,Makemo,NTGM,,-143.658369,-16.583919,3
FP,Rangiroa,NTTG,,-147.6608,-14.954283,10
FP,Tubuai,NTAT,,-149.524072,-23.365353,7
FP,Raiatea,NTTR,,-151.465856,-16.722861,3
FP,Tikehau,NTGC,,-148.230697,-15.119617,6
FP,Mataiva,NTGV,,-148.717225,-14.868055,11
FP,Nuku Hiva,NTMD,,-140.228789,-8.795603,220
FP,Takaroa,NTKR,,-145.024542,-14.455781,13
FP,Bora Bora,NTTB,,-151.751286,-16.444378,10
FP,Moorea,NTTM,,-149.761869,-17.489972,9
FP,Takapoto,NTGT,,-145.245814,-14.709544,12
FP,Fangatau,NTGB,,-140.88715,-15.819928,9
FP,Puka Puka,NTGP,,-138.812811,-14.809458,5
FP,Reao,NTGE,,-136.439706,-18.465861,12
FP,Fakarava,NTGF,,-145.656994,-16.05415,13
FP,Maupiti,NTTP,,-152.243669,-16.426486,15
FR,Marce,LFJR,,-0.312222,47.560278,194
FR,Mauleon,LFJB,,-0.697778,46.902778,576
FR,Levis,LFJU,,2.945901,46.713577,746
FR,Antichan,LFCG,,1.10315,43.007764,1368
FR,Vias,LFMU,,3.353903,43.323522,56
FR,Frescaty,LFSF,,6.131667,49.071667,629
FR,Tavaux,LFGJ,,5.42725,47.039014,645
FR,Ceyzeriat,LFHS,,5.292028,46.20089,857
FR,Roumaniere,LFBE,,0.518611,44.825279,171
FR,Ile D Yeu,LFEY,,-2.391111,46.718611,79
FR,Corte,LFKT,,9.193055,42.29361,1132
FR,Aurillac,LFLW,,2.421944,44.891388,2096
FR,Toussus Le Noble,LFPN,,2.106189,48.751922,538
FR,Montbeugny,LFHY,,3.423725,46.534581,915
FR,Thalamy,LFCU,,2.423889,45.534721,2428
FR,Brienne Le Chateau,LFFN,,4.482222,48.429764,381
FR,Maupertus,LFRC,,-1.470281,49.650106,459
FR,Deaux,LFMS,,4.142122,44.069656,668
FR,Granville,LFRF,,-1.564167,48.883057,45
FR,Haguenau,LFSH,,7.817613,48.794331,491
FR,Ile De Re,LFBH,,-1.195278,46.179167,74
FR,Domerat,LFLT,,2.570486,46.352525,771
FR,Medis,LFCY,,-0.9725,45.628056,72
FR,Couterne,LFAO,,-0.387444,48.545836,718
FR,La Mole,LFTZ,,6.482,43.205417,59
FR,Creil,LFPC,,2.519139,49.253547,291
FR,Cote D Azur,LFMN,,7.215872,43.658411,12
FR,Calais Dunkerque,LFAC,,1.954764,50.962097,12
FR,Brenoux,LFNB,,3.532819,44.502108,3362
FR,Le Sequestre,LFCI,,2.113056,43.913887,564
FR,Le Tube,LFMI,,4.923844,43.522736,82
FR,Houssen,LFGA,,7.359011,48.109853,628
FR,Marcillac,LFCR,,2.482672,44.407869,1910
FR,Vallee De Seine,LFOP,,1.1748,49.384172,512
FR,Mediterranee,LFMT,,3.963014,43.576194,17
FR,Chateaubernard,LFBG,,-0.3175,45.658333,102
FR,St Florent,LFOD,,-0.115142,47.256839,269
FR,Montoir,LFRZ,,-2.149181,47.312189,13
FR,Longvic,LFSD,,5.09,47.26889,726
FR,Tille,LFOB,,2.112778,49.454444,359
FR,Les Pujols,LFDJ,,1.695833,43.090556,1115
FR,Lann Bihoue,LFRH,,-3.44,47.760555,160
FR,St Denis De L Hotel,LFOZ,,2.163333,47.896946,396
FR,Saint Exupery,LFLL,,5.090833,45.726387,821
FR,Le Breuil,LFOQ,,1.208844,47.678492,398
FR,Deols,LFLX,,1.730667,46.862194,529
FR,La Roche,LFBV,,1.469167,45.150833,379
FR,Challanges,LFGF,,4.893425,47.005886,656
FR,Salvaza,LFMK,,2.306317,43.215978,433
FR,Mirecourt,LFSG,,6.069983,48.324961,1084
FR,Abbeville,LFOI,,1.831892,50.143492,220
FR,Lesquin,LFQQ,,3.089444,50.561942,157
FR,Carpentras,LFNH,,5.078058,44.029847,394
FR,Poretta,LFKB,,9.483731,42.552664,26
FR,Loudes,LFHP,,3.762889,45.080689,2731
